44.3105   0   0.41849   0.476259   0.541594   0.615417   0.698754   0.792739   0.898631   1.01782   1.15186   1.30245   1.47146   1.66097   1.87327   2.11087   2.37654   2.67333   3.00459   3.37398   3.78554   4.24369   4.75327   5.31959   5.94847   6.64626   7.41991   8.27704   9.22594   10.2757   11.4362   12.7183   14.1337   15.6953   17.417   19.3142   21.4032   23.7022   26.2307   29.0099   32.0629   35.4144   39.0917   43.1237   47.542   52.3806   57.676   63.4676   69.7976   76.7113   84.2571   92.4869   101.456   111.224   121.853   133.411   145.969   159.603   174.396   190.433   207.807   226.617   
46.4903   0   0.418494   0.476263   0.541599   0.615424   0.698762   0.792749   0.898644   1.01784   1.15188   1.30247   1.47149   1.66101   1.87331   2.11093   2.37662   2.67343   3.0047   3.37412   3.78571   4.2439   4.75354   5.31993   5.94888   6.64677   7.42055   8.27783   9.22693   10.2769   11.4377   12.7202   14.136   15.6982   17.4206   19.3186   21.4088   23.7091   26.2393   29.0205   32.076   35.4308   39.1119   43.1488   47.5731   52.419   57.7236   63.5263   69.87   76.8004   84.3666   92.6211   101.62   111.424   122.096   133.704   146.322   160.027   174.901   191.033   208.516   227.451   
48.7772   0   0.418497   0.476267   0.541604   0.61543   0.69877   0.792758   0.898656   1.01786   1.1519   1.30249   1.47151   1.66104   1.87336   2.11098   2.37668   2.67351   3.00481   3.37425   3.78587   4.2441   4.75378   5.32023   5.94926   6.64724   7.42113   8.27855   9.22782   10.278   11.4391   12.7219   14.1381   15.7008   17.4239   19.3227   21.4138   23.7154   26.247   29.0302   32.088   35.4456   39.1303   43.1716   47.6013   52.454   57.7669   63.5799   69.9361   76.8819   84.4668   92.7442   101.771   111.608   122.319   133.976   146.65   160.421   175.373   191.595   209.182   228.237   
51.1767   0   0.4185   0.476271   0.541609   0.615436   0.698777   0.792767   0.898666   1.01787   1.15192   1.30251   1.47154   1.66107   1.8734   2.11103   2.37674   2.67358   3.0049   3.37436   3.78602   4.24428   4.754   5.3205   5.9496   6.64766   7.42165   8.2792   9.22863   10.279   11.4403   12.7234   14.1401   15.7032   17.4269   19.3264   21.4184   23.721   26.2541   29.0389   32.0988   35.4591   39.147   43.1923   47.627   52.4859   57.8063   63.6286   69.9964   76.9562   84.5584   92.8568   101.909   111.777   122.526   134.226   146.953   160.787   175.812   192.12   209.807   228.976   
53.6942   0   0.418502   0.476274   0.541613   0.615441   0.698783   0.792775   0.898676   1.01788   1.15193   1.30253   1.47156   1.6611   1.87343   2.11107   2.3768   2.67365   3.00498   3.37447   3.78615   4.24444   4.7542   5.32075   5.94991   6.64804   7.42213   8.27979   9.22936   10.2799   11.4415   12.7248   14.1418   15.7054   17.4296   19.3297   21.4225   23.7262   26.2605   29.0469   32.1087   35.4713   39.1622   43.2112   47.6504   52.5149   57.8422   63.6731   70.0513   77.0241   84.6421   92.9599   102.036   111.932   122.715   134.457   147.233   161.126   176.22   192.609   210.39   229.67   
56.3355   0   0.418505   0.476277   0.541616   0.615446   0.698789   0.792782   0.898685   1.01789   1.15194   1.30255   1.47158   1.66113   1.87346   2.11111   2.37685   2.67371   3.00506   3.37456   3.78626   4.24459   4.75438   5.32098   5.95019   6.64839   7.42256   8.28033   9.23003   10.2808   11.4425   12.7261   14.1434   15.7073   17.432   19.3327   21.4263   23.7309   26.2663   29.0541   32.1177   35.4825   39.176   43.2283   47.6717   52.5412   57.8748   63.7135   70.1013   77.086   84.7185   93.054   102.151   112.074   122.889   134.67   147.492   161.439   176.599   193.064   210.935   230.319   
59.1068   0   0.418507   0.47628   0.54162   0.61545   0.698794   0.792788   0.898693   1.0179   1.15196   1.30256   1.4716   1.66115   1.87349   2.11115   2.37689   2.67377   3.00513   3.37465   3.78637   4.24472   4.75455   5.32118   5.95044   6.64871   7.42296   8.28082   9.23064   10.2815   11.4434   12.7273   14.1448   15.7091   17.4342   19.3355   21.4297   23.7352   26.2716   29.0607   32.1258   35.4926   39.1886   43.2439   47.691   52.5652   57.9046   63.7503   70.1469   77.1423   84.7882   93.14   102.257   112.204   123.049   134.865   147.73   161.729   176.949   193.487   211.443   230.925   
62.0144   0   0.418509   0.476282   0.541623   0.615454   0.698798   0.792794   0.8987   1.01791   1.15197   1.30258   1.47162   1.66117   1.87352   2.11118   2.37693   2.67382   3.00519   3.37473   3.78647   4.24484   4.7547   5.32137   5.95068   6.649   7.42331   8.28126   9.23119   10.2822   11.4443   12.7283   14.1462   15.7108   17.4362   19.338   21.4329   23.739   26.2764   29.0666   32.1332   35.5018   39.2   43.258   47.7086   52.587   57.9316   63.7838   70.1884   77.1937   84.8517   93.2184   102.354   112.323   123.195   135.044   147.949   161.996   177.273   193.879   211.915   231.491   
65.065   0   0.418511   0.476284   0.541626   0.615457   0.698803   0.792799   0.898707   1.01792   1.15198   1.30259   1.47164   1.66119   1.87354   2.11121   2.37697   2.67387   3.00525   3.3748   3.78656   4.24495   4.75484   5.32154   5.95089   6.64926   7.42364   8.28167   9.23169   10.2828   11.4451   12.7293   14.1474   15.7122   17.4381   19.3403   21.4357   23.7425   26.2808   29.0721   32.14   35.5101   39.2104   43.2709   47.7245   52.6068   57.9562   63.8143   70.2262   77.2404   84.9095   93.2899   102.442   112.432   123.329   135.209   148.151   162.241   177.572   194.241   212.352   232.017   
68.2657   0   0.418512   0.476286   0.541628   0.61546   0.698807   0.792804   0.898713   1.01793   1.15199   1.3026   1.47165   1.66121   1.87357   2.11124   2.377   2.67391   3.0053   3.37487   3.78664   4.24505   4.75496   5.32169   5.95108   6.6495   7.42393   8.28203   9.23215   10.2834   11.4458   12.7302   14.1484   15.7136   17.4398   19.3424   21.4383   23.7457   26.2847   29.077   32.1461   35.5177   39.2198   43.2826   47.7391   52.6248   57.9785   63.842   70.2605   77.283   84.9622   93.355   102.523   112.531   123.452   135.359   148.335   162.467   177.848   194.576   212.757   232.506   
