r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   M_n* (MeV, core)/A (crust)   Z_eq   M_p* (MeV, core)/Z (crust)   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
9.4351   1.49204788e+34   0.951501206   4.05150604e+14   -0.623190576   1.42416732   0.236035783   0   689.137833   0   590.206238   0.0121141727   0.220480877   1002.4061
9.4401   1.4873951e+34   0.952640921   4.04769678e+14   -0.623267112   1.42457068   0.235822656   0   689.52718   0   590.411453   0.0120984997   0.220293723   1002.28623
9.4451   1.48274621e+34   0.95378077   4.04388345e+14   -0.623343671   1.42497391   0.235609274   0   689.917225   0   590.617054   0.0120828206   0.220106318   1002.16635
9.4501   1.47810123e+34   0.95492075   4.04006593e+14   -0.623420255   1.42537704   0.235395632   0   690.307978   0   590.823047   0.0120671349   0.219918657   1002.04645
9.4551   1.47346018e+34   0.956060859   4.03624414e+14   -0.623496862   1.42578004   0.235181724   0   690.699451   0   591.029439   0.0120514424   0.219730736   1001.92654
9.4601   1.46882305e+34   0.957201093   4.03241797e+14   -0.623573493   1.42618293   0.234967544   0   691.091656   0   591.236235   0.0120357426   0.219542549   1001.80662
9.4651   1.46418986e+34   0.958341451   4.02858732e+14   -0.623650148   1.42658569   0.234753087   0   691.484601   0   591.443442   0.0120200351   0.219354092   1001.68667
9.4701   1.45956062e+34   0.959481928   4.0247521e+14   -0.623726826   1.42698834   0.234538346   0   691.8783   0   591.651066   0.0120043196   0.219165359   1001.56671
9.4751   1.45493533e+34   0.960622522   4.02091222e+14   -0.623803528   1.42739086   0.234323318   0   692.272762   0   591.859112   0.0119885956   0.218976346   1001.44672
9.4801   1.45031402e+34   0.96176323   4.01706756e+14   -0.623880253   1.42779326   0.234107995   0   692.667998   0   592.067587   0.0119728628   0.218787048   1001.3267
9.4851   1.44569669e+34   0.962904049   4.01321824e+14   -0.623957002   1.42819552   0.233892385   0   693.063999   0   592.276486   0.0119571217   0.218597469   1001.20665
9.4901   1.44108335e+34   0.964044975   4.00936486e+14   -0.624033774   1.42859766   0.233676519   0   693.460704   0   592.485777   0.0119413747   0.218407639   1001.08661
9.4951   1.43647401e+34   0.965186007   4.00550737e+14   -0.624110569   1.42899967   0.233460397   0   693.858117   0   592.695464   0.0119256216   0.218217556   1000.96656
9.5001   1.43186868e+34   0.966327141   4.00164567e+14   -0.624187388   1.42940155   0.233244012   0   694.256252   0   592.905552   0.011909862   0.218027215   1000.8465
9.5051   1.42726737e+34   0.967468374   3.99777965e+14   -0.624264229   1.42980329   0.233027357   0   694.655119   0   593.116049   0.0118940956   0.217836609   1000.72643
9.5101   1.42267009e+34   0.968609704   3.99390919e+14   -0.624341094   1.4302049   0.232810427   0   695.054731   0   593.326961   0.0118783218   0.217645734   1000.60634
9.5151   1.41807685e+34   0.969751127   3.9900342e+14   -0.624417982   1.43060637   0.232593216   0   695.455099   0   593.538295   0.0118625403   0.217454585   1000.48624
9.5201   1.41348766e+34   0.970892641   3.98615457e+14   -0.624494893   1.4310077   0.232375717   0   695.856235   0   593.750057   0.0118467506   0.217263155   1000.36612
9.5251   1.40890253e+34   0.972034242   3.98227019e+14   -0.624571827   1.43140889   0.232157924   0   696.258152   0   593.962254   0.0118309524   0.21707144   1000.24598
9.5301   1.40432147e+34   0.973175927   3.97838097e+14   -0.624648784   1.43180993   0.231939833   0   696.66086   0   594.174892   0.0118151452   0.216879434   1000.12581
9.5351   1.3997445e+34   0.974317694   3.97448679e+14   -0.624725763   1.43221083   0.231721436   0   697.064371   0   594.387978   0.0117993287   0.216687132   1000.00562
9.5401   1.39517162e+34   0.975459538   3.97058777e+14   -0.624802766   1.43261159   0.231502741   0   697.468675   0   594.601507   0.0117835033   0.216494539   999.885402
9.5451   1.39060283e+34   0.976601458   3.96668454e+14   -0.624879791   1.4330122   0.231283782   0   697.873707   0   594.815445   0.0117676715   0.216301687   999.765181
9.5501   1.38603817e+34   0.977743449   3.96277705e+14   -0.624956838   1.43341265   0.231064556   0   698.279474   0   595.029795   0.0117518333   0.216108573   999.644954
9.5551   1.38147762e+34   0.97888551   3.95886516e+14   -0.625033909   1.43381296   0.230845056   0   698.685989   0   595.244566   0.0117359881   0.21591519   999.524721
9.5601   1.37692121e+34   0.980027637   3.95494878e+14   -0.625111001   1.43421311   0.230625276   0   699.093264   0   595.459764   0.0117201354   0.215721533   999.404476
9.5651   1.37236894e+34   0.981169827   3.95102778e+14   -0.625188117   1.43461311   0.23040521   0   699.501313   0   595.675396   0.0117042749   0.215527595   999.284217
9.5701   1.36782082e+34   0.982312076   3.94710204e+14   -0.625265254   1.43501295   0.23018485   0   699.910148   0   595.89147   0.011688406   0.215333372   999.163941
9.5751   1.36327686e+34   0.983454383   3.94317147e+14   -0.625342414   1.43541263   0.229964191   0   700.319782   0   596.107993   0.0116725283   0.215138857   999.043645
9.5801   1.35873708e+34   0.984596743   3.93923594e+14   -0.625419596   1.43581215   0.229743226   0   700.730228   0   596.324971   0.0116566415   0.214944045   998.923326
9.5851   1.35420149e+34   0.985739154   3.93529534e+14   -0.625496801   1.43621151   0.229521948   0   701.141498   0   596.542412   0.011640745   0.21474893   998.802982
9.5901   1.34967009e+34   0.986881611   3.93134956e+14   -0.625574027   1.4366107   0.229300352   0   701.553604   0   596.760322   0.0116248385   0.214553506   998.682609
9.5951   1.34514289e+34   0.988024113   3.92739896e+14   -0.625651276   1.43700973   0.229078457   0   701.966511   0   596.978685   0.0116089234   0.214357791   998.562219
9.6001   1.34061992e+34   0.989166656   3.923444e+14   -0.625728546   1.43740858   0.228856289   0   702.380171   0   597.197473   0.0115930015   0.214161808   998.441827
9.6051   1.33610117e+34   0.990309236   3.91948457e+14   -0.625805839   1.43780727   0.228633843   0   702.794596   0   597.416694   0.0115770725   0.213965551   998.321429
9.6101   1.33158665e+34   0.991451851   3.91552054e+14   -0.625883154   1.43820579   0.228411109   0   703.2098   0   597.636357   0.0115611359   0.213769013   998.201023
9.6151   1.32707639e+34   0.992594497   3.91155179e+14   -0.62596049   1.43860413   0.228188083   0   703.625798   0   597.856469   0.0115451911   0.213572189   998.080605
9.6201   1.32257038e+34   0.993737172   3.90757819e+14   -0.626037848   1.4390023   0.227964756   0   704.042603   0   598.077037   0.0115292377   0.213375071   997.960171
9.6251   1.31806863e+34   0.994879872   3.90359963e+14   -0.626115228   1.43940029   0.227741121   0   704.460229   0   598.29807   0.0115132752   0.213177655   997.839719
9.6301   1.31357117e+34   0.996022593   3.89961598e+14   -0.626192629   1.4397981   0.227517173   0   704.878689   0   598.519575   0.0114973032   0.212979933   997.719246
9.6351   1.30907799e+34   0.997165334   3.89562712e+14   -0.626270052   1.44019572   0.227292904   0   705.297997   0   598.741559   0.0114813212   0.2127819   997.598749
9.6401   1.30458912e+34   0.998308089   3.89163293e+14   -0.626347496   1.44059317   0.227068306   0   705.718167   0   598.96403   0.0114653287   0.21258355   997.478224
9.6451   1.30010456e+34   0.999450856   3.88763341e+14   -0.626424962   1.44099043   0.226843381   0   706.139199   0   599.18699   0.0114493258   0.212384882   997.357672
9.6501   1.29562432e+34   1.00059363   3.88362927e+14   -0.62650245   1.4413875   0.226618167   0   706.561021   0   599.4104   0.0114333152   0.21218593   997.237115
9.6551   1.29114841e+34   1.00173641   3.87962053e+14   -0.626579958   1.44178438   0.226392666   0   706.98363   0   599.634259   0.0114172972   0.211986698   997.116555
9.6601   1.28667684e+34   1.0028792   3.87560707e+14   -0.626657488   1.44218107   0.226166871   0   707.40704   0   599.858576   0.0114012712   0.211787177   996.995987
9.6651   1.28220962e+34   1.00402198   3.87158875e+14   -0.626735039   1.44257757   0.225940775   0   707.831266   0   600.083358   0.0113852367   0.211587362   996.875409
9.6701   1.27774677e+34   1.00516475   3.86756544e+14   -0.626812611   1.44297387   0.225714368   0   708.256325   0   600.308614   0.0113691932   0.211387244   996.754818
9.6751   1.2732883e+34   1.00630752   3.863537e+14   -0.626890204   1.44336998   0.225487645   0   708.682229   0   600.534353   0.0113531402   0.211186819   996.634208
9.6801   1.2688342e+34   1.00745028   3.85950332e+14   -0.626967818   1.44376588   0.225260598   0   709.108994   0   600.760582   0.0113370771   0.210986079   996.513579
9.6851   1.2643845e+34   1.00859303   3.85546425e+14   -0.627045453   1.44416159   0.225033219   0   709.536635   0   600.98731   0.0113210036   0.210785017   996.392925
9.6901   1.25993921e+34   1.00973575   3.85141967e+14   -0.627123109   1.44455709   0.224805501   0   709.965165   0   601.214545   0.011304919   0.210583627   996.272245
9.6951   1.25549834e+34   1.01087846   3.84736948e+14   -0.627200786   1.44495239   0.224577439   0   710.394597   0   601.442294   0.0112888231   0.210381904   996.151535
9.7001   1.2510619e+34   1.01202113   3.84331433e+14   -0.627278483   1.44534748   0.224349068   0   710.824863   0   601.670522   0.0112727184   0.21017988   996.030816
9.7051   1.24662989e+34   1.01316379   3.83925444e+14   -0.627356201   1.44574236   0.224120402   0   711.255941   0   601.899216   0.0112566059   0.209977566   995.910095
9.7101   1.24220234e+34   1.0143064   3.83518965e+14   -0.62743394   1.44613703   0.223891431   0   711.687846   0   602.128387   0.0112404848   0.209774954   995.789367
9.7151   1.23777924e+34   1.01544899   3.83111984e+14   -0.627511699   1.44653148   0.223662147   0   712.120595   0   602.358043   0.0112243548   0.209572037   995.66863
9.7201   1.23336062e+34   1.01659153   3.82704485e+14   -0.627589479   1.44692572   0.223432544   0   712.554204   0   602.588192   0.0112082152   0.209368808   995.547879
9.7251   1.22894647e+34   1.01773404   3.82296454e+14   -0.627667279   1.44731974   0.223202611   0   712.988689   0   602.818846   0.0111920655   0.20916526   995.427111
9.7301   1.22453682e+34   1.0188765   3.81887878e+14   -0.627745099   1.44771355   0.222972342   0   713.424066   0   603.050011   0.0111759051   0.208961385   995.306323
9.7351   1.22013168e+34   1.02001891   3.81478743e+14   -0.62782294   1.44810713   0.222741729   0   713.860349   0   603.281697   0.0111597337   0.208757176   995.185511
9.7401   1.21573104e+34   1.02116126   3.81069035e+14   -0.6279008   1.44850049   0.222510763   0   714.297556   0   603.513913   0.0111435505   0.208552627   995.064672
9.7451   1.21133494e+34   1.02230356   3.80658742e+14   -0.627978681   1.44889362   0.222279439   0   714.735698   0   603.746666   0.0111273553   0.208347732   994.943803
9.7501   1.20694337e+34   1.0234458   3.80247934e+14   -0.628056582   1.44928652   0.222047795   0   715.174704   0   603.979919   0.0111111506   0.208142524   994.822924
9.7551   1.20255635e+34   1.02458798   3.79836632e+14   -0.628134503   1.44967919   0.221815843   0   715.614551   0   604.21366   0.0110949375   0.207937015   994.702044
9.7601   1.19817389e+34   1.02573009   3.7942482e+14   -0.628212443   1.45007163   0.221583574   0   716.055257   0   604.447899   0.0110787153   0.207731197   994.581157
9.7651   1.193796e+34   1.02687213   3.79012483e+14   -0.628290404   1.45046384   0.22135098   0   716.496839   0   604.682646   0.0110624834   0.207525061   994.460261
9.7701   1.18942269e+34   1.0280141   3.78599607e+14   -0.628368384   1.45085581   0.221118051   0   716.939315   0   604.91791   0.0110462413   0.2073186   994.339351
9.7751   1.18505397e+34   1.02915599   3.78186175e+14   -0.628446384   1.45124754   0.22088478   0   717.3827   0   605.153701   0.0110299883   0.207111806   994.218423
9.7801   1.18068985e+34   1.03029779   3.77772172e+14   -0.628524404   1.45163903   0.220651158   0   717.827013   0   605.390029   0.0110137239   0.206904672   994.097474
9.7851   1.17633035e+34   1.03143952   3.77357585e+14   -0.628602443   1.45203028   0.220417175   0   718.272271   0   605.626904   0.0109974475   0.20669719   993.9765
9.7901   1.17197547e+34   1.03258115   3.76942398e+14   -0.628680502   1.45242128   0.220182825   0   718.718489   0   605.864335   0.0109811586   0.206489353   993.855498
9.7951   1.16762523e+34   1.0337227   3.7652661e+14   -0.62875858   1.45281204   0.219948105   0   719.165671   0   606.102323   0.0109648571   0.206281159   993.734468
9.8001   1.16327963e+34   1.03486414   3.76110301e+14   -0.628836677   1.45320254   0.219713062   0   719.613731   0   606.340825   0.0109485463   0.206072649   993.613433
9.8051   1.1589387e+34   1.03600549   3.75693473e+14   -0.628914794   1.4535928   0.219477696   0   720.062667   0   606.579839   0.0109322261   0.205863823   993.492396
9.8101   1.15460244e+34   1.03714673   3.75276111e+14   -0.62899293   1.45398279   0.219241998   0   720.512499   0   606.819377   0.0109158961   0.205654674   993.371351
9.8151   1.15027085e+34   1.03828787   3.74858197e+14   -0.629071085   1.45437254   0.219005959   0   720.963245   0   607.059449   0.0108995555   0.205445192   993.250296
9.8201   1.14594396e+34   1.0394289   3.74439715e+14   -0.629149259   1.45476202   0.218769569   0   721.414923   0   607.300065   0.0108832037   0.20523537   993.129225
9.8251   1.14162177e+34   1.04056981   3.74020649e+14   -0.629227452   1.45515124   0.218532819   0   721.867551   0   607.541237   0.0108668402   0.205025199   993.008135
9.8301   1.1373043e+34   1.04171061   3.73600983e+14   -0.629305664   1.45554021   0.2182957   0   722.321149   0   607.782973   0.0108504642   0.204814671   992.887022
9.8351   1.13299155e+34   1.04285128   3.73180701e+14   -0.629383895   1.4559289   0.218058203   0   722.775734   0   608.025286   0.0108340753   0.204603778   992.765883
9.8401   1.12868354e+34   1.04399183   3.72759787e+14   -0.629462144   1.45631733   0.217820319   0   723.231324   0   608.268184   0.0108176728   0.204392512   992.644712
9.8451   1.12438028e+34   1.04513224   3.72338283e+14   -0.629540413   1.45670548   0.21758207   0   723.687876   0   608.511646   0.0108012584   0.204180893   992.523524
9.8501   1.12008178e+34   1.04627253   3.71916247e+14   -0.629618699   1.45709337   0.217343492   0   724.145326   0   608.755638   0.0107848343   0.20396895   992.402335
9.8551   1.11578805e+34   1.04741268   3.71493663e+14   -0.629697005   1.45748098   0.217104572   0   724.603694   0   609.000172   0.0107684   0.203756676   992.281141
9.8601   1.11149911e+34   1.04855268   3.71070512e+14   -0.629775329   1.45786831   0.216865302   0   725.063001   0   609.245258   0.0107519547   0.20354406   992.159939
9.8651   1.10721495e+34   1.04969254   3.70646777e+14   -0.629853671   1.45825537   0.216625671   0   725.523266   0   609.49091   0.0107354977   0.203331095   992.038723
9.8701   1.10293561e+34   1.05083226   3.70222441e+14   -0.629932032   1.45864214   0.21638567   0   725.984509   0   609.737137   0.0107190285   0.20311777   991.917489
9.8751   1.09866108e+34   1.05197182   3.69797486e+14   -0.630010411   1.45902863   0.216145288   0   726.44675   0   609.983951   0.0107025464   0.202904077   991.796233
9.8801   1.09439138e+34   1.05311122   3.69371896e+14   -0.630088808   1.45941483   0.215904516   0   726.910008   0   610.231363   0.0106860506   0.202690008   991.674952
9.8851   1.09012652e+34   1.05425046   3.68945652e+14   -0.630167223   1.45980075   0.215663344   0   727.374303   0   610.479384   0.0106695407   0.202475553   991.55364
9.8901   1.08586652e+34   1.05538954   3.68518765e+14   -0.630245656   1.46018637   0.215421778   0   727.839626   0   610.728011   0.010653017   0.202260718   991.432302
9.8951   1.08161138e+34   1.05652845   3.6809132e+14   -0.630324107   1.4605717   0.215179864   0   728.305884   0   610.977195   0.0106364827   0.202045544   991.310963
9.9001   1.07736111e+34   1.05766719   3.67663309e+14   -0.630402577   1.46095673   0.2149376   0   728.773088   0   611.226941   0.0106199376   0.201830028   991.18962
9.9051   1.07311573e+34   1.05880575   3.67234712e+14   -0.630481063   1.46134146   0.214694973   0   729.24126   0   611.477263   0.010603381   0.201614159   991.06827
9.9101   1.06887525e+34   1.05994413   3.66805511e+14   -0.630559568   1.4617259   0.214451973   0   729.71042   0   611.728172   0.0105868122   0.201397929   990.946907
9.9151   1.06463968e+34   1.06108233   3.66375686e+14   -0.63063809   1.46211003   0.214208589   0   730.180591   0   611.979681   0.0105702304   0.201181327   990.825527
9.9201   1.06040904e+34   1.06222033   3.6594522e+14   -0.63071663   1.46249386   0.213964811   0   730.651793   0   612.231802   0.0105536349   0.200964343   990.704125
9.9251   1.05618332e+34   1.06335815   3.65514094e+14   -0.630795188   1.46287737   0.213720628   0   731.124047   0   612.484547   0.0105370251   0.20074697   990.582698
9.9301   1.05196255e+34   1.06449577   3.65082289e+14   -0.630873762   1.46326058   0.21347603   0   731.597375   0   612.737928   0.0105204004   0.200529196   990.461241
9.9351   1.04774674e+34   1.06563319   3.64649808e+14   -0.630952355   1.46364347   0.213231017   0   732.071776   0   612.991946   0.0105037607   0.200311023   990.339754
9.9401   1.0435359e+34   1.0667704   3.64216741e+14   -0.631030964   1.46402605   0.212985641   0   732.547151   0   613.246548   0.0104871095   0.200092496   990.218266
9.9451   1.03933005e+34   1.0679074   3.63783085e+14   -0.631109591   1.46440831   0.2127399   0   733.023505   0   613.501737   0.0104704469   0.199873614   990.096775
9.9501   1.03512918e+34   1.06904419   3.63348819e+14   -0.631188235   1.46479025   0.212493783   0   733.50086   0   613.757528   0.010453772   0.199654366   989.975276
9.9551   1.03093332e+34   1.07018077   3.62913924e+14   -0.631266895   1.46517187   0.212247277   0   733.979241   0   614.013934   0.010437084   0.199434741   989.853765
9.9601   1.02674247e+34   1.07131712   3.62478378e+14   -0.631345573   1.46555316   0.212000371   0   734.458669   0   614.270966   0.0104203822   0.19921473   989.732237
9.9651   1.02255666e+34   1.07245325   3.62042163e+14   -0.631424268   1.46593412   0.211753054   0   734.939169   0   614.52864   0.0104036658   0.198994322   989.610686
9.9701   1.01837588e+34   1.07358914   3.61605258e+14   -0.631502979   1.46631476   0.211505314   0   735.420762   0   614.786967   0.0103869342   0.198773506   989.489109
9.9751   1.01420016e+34   1.07472481   3.61167645e+14   -0.631581708   1.46669506   0.211257141   0   735.903471   0   615.045962   0.0103701866   0.198552273   989.367501
9.9801   1.01002951e+34   1.07586023   3.60729334e+14   -0.631660453   1.46707502   0.211008541   0   736.387285   0   615.305617   0.0103534235   0.198330629   989.245866
9.9851   1.00586393e+34   1.07699541   3.60290417e+14   -0.631739214   1.46745464   0.210759565   0   736.872102   0   615.565881   0.0103366483   0.19810862   989.124231
9.9901   1.00170344e+34   1.07813035   3.59850883e+14   -0.631817992   1.46783393   0.210510208   0   737.357937   0   615.826762   0.0103198607   0.197886239   989.002592
9.9951   9.97548052e+33   1.07926503   3.5941071e+14   -0.631896786   1.46821287   0.210260456   0   737.844815   0   616.088273   0.0103030599   0.197663476   988.880945
10.0001   9.93397777e+33   1.08039946   3.58969875e+14   -0.631975597   1.46859146   0.210010297   0   738.332762   0   616.350431   0.0102862449   0.197440318   988.759284
10.0051   9.89252628e+33   1.08153363   3.58528358e+14   -0.632054424   1.46896971   0.209759718   0   738.8218   0   616.613248   0.0102694151   0.197216756   988.637605
10.0101   9.85112616e+33   1.08266753   3.58086137e+14   -0.632133267   1.4693476   0.209508708   0   739.311956   0   616.87674   0.0102525696   0.196992777   988.515902
10.0151   9.80977754e+33   1.08380117   3.57643191e+14   -0.632212127   1.46972514   0.209257255   0   739.803254   0   617.140919   0.0102357077   0.196768371   988.39417
10.0201   9.76848056e+33   1.08493453   3.57199499e+14   -0.632291002   1.47010232   0.209005346   0   740.295717   0   617.405801   0.0102188286   0.196543528   988.272406
10.0251   9.72723533e+33   1.08606761   3.56755115e+14   -0.632369893   1.47047914   0.208753012   0   740.789286   0   617.671354   0.0102019343   0.196318275   988.150624
10.0301   9.68604198e+33   1.08720041   3.56310103e+14   -0.6324488   1.4708556   0.208500289   0   741.283893   0   617.937542   0.0101850273   0.196092642   988.028843
10.0351   9.64490063e+33   1.08833293   3.55864438e+14   -0.632527723   1.4712317   0.208247163   0   741.779565   0   618.204381   0.0101681067   0.195866619   987.907057
10.0401   9.60381139e+33   1.08946515   3.55418097e+14   -0.632606662   1.47160742   0.20799362   0   742.276329   0   618.471886   0.0101511716   0.195640193   987.78526
10.0451   9.5627744e+33   1.09059708   3.54971057e+14   -0.632685616   1.47198278   0.207739648   0   742.774211   0   618.740073   0.0101342211   0.195413351   987.663448
10.0501   9.52178976e+33   1.09172871   3.54523295e+14   -0.632764586   1.47235776   0.207485234   0   743.273238   0   619.008958   0.0101172545   0.195186083   987.541614
10.0551   9.48085762e+33   1.09286004   3.54074788e+14   -0.632843571   1.47273237   0.207230363   0   743.773436   0   619.278555   0.0101002708   0.194958376   987.419754
10.0601   9.4399781e+33   1.09399105   3.53625513e+14   -0.632922572   1.4731066   0.206975024   0   744.274832   0   619.54888   0.0100832692   0.194730218   987.297863
10.0651   9.39915133e+33   1.09512176   3.5317547e+14   -0.633001588   1.47348044   0.206719215   0   744.777427   0   619.819935   0.0100662498   0.19450161   987.175941
10.0701   9.35837745e+33   1.09625214   3.52724762e+14   -0.633080619   1.47385391   0.206462996   0   745.281107   0   620.091659   0.0100492164   0.194272603   987.054017
10.0751   9.31765657e+33   1.0973822   3.52273383e+14   -0.633159665   1.47422698   0.206206363   0   745.785878   0   620.364057   0.0100321689   0.194043194   986.93209
10.0801   9.27698881e+33   1.09851194   3.51821309e+14   -0.633238726   1.47459966   0.205949302   0   746.29177   0   620.637146   0.0100151063   0.193813371   986.810156
10.0851   9.23637429e+33   1.09964134   3.51368515e+14   -0.633317802   1.47497196   0.205691798   0   746.798811   0   620.910943   0.00999802777   0.19358312   986.688207
10.0901   9.19581315e+33   1.1007704   3.50914976e+14   -0.633396893   1.47534385   0.205433837   0   747.307031   0   621.185463   0.00998093229   0.193352429   986.566239
10.0951   9.15530551e+33   1.10189913   3.50460667e+14   -0.633475999   1.47571535   0.205175406   0   747.816456   0   621.460724   0.00996381901   0.193121285   986.444246
10.1001   9.11485151e+33   1.1030275   3.50005564e+14   -0.63355512   1.47608644   0.20491649   0   748.327116   0   621.736742   0.00994668705   0.192889675   986.322222
10.1051   9.07445129e+33   1.10415553   3.49549649e+14   -0.633634255   1.47645714   0.204657079   0   748.839032   0   622.013531   0.00992953571   0.19265759   986.200164
10.1101   9.03410496e+33   1.1052832   3.49093017e+14   -0.633713405   1.47682742   0.204397226   0   749.352097   0   622.291033   0.00991236863   0.192425079   986.078098
10.1151   8.99381267e+33   1.10641051   3.48635692e+14   -0.633792569   1.47719729   0.204136946   0   749.866287   0   622.569236   0.00989518672   0.192192152   985.956032
10.1201   8.95357452e+33   1.10753745   3.48177647e+14   -0.633871747   1.47756675   0.203876223   0   750.381631   0   622.848158   0.00987798896   0.191958797   985.833958
10.1251   8.91339065e+33   1.10866402   3.47718856e+14   -0.63395094   1.4779358   0.203615042   0   750.898162   0   623.127817   0.00986077438   0.191724999   985.711872
10.1301   8.87326119e+33   1.10979022   3.4725929e+14   -0.634030147   1.47830442   0.203353386   0   751.415909   0   623.408232   0.00984354198   0.191490744   985.589767
10.1351   8.83318626e+33   1.11091604   3.46798925e+14   -0.634109368   1.47867262   0.203091242   0   751.934905   0   623.68942   0.00982629081   0.191256019   985.467637
10.1401   8.79316601e+33   1.11204148   3.46337733e+14   -0.634188603   1.4790404   0.202828594   0   752.455177   0   623.971398   0.00980901993   0.191020811   985.345476
10.1451   8.75320058e+33   1.11316652   3.45875694e+14   -0.634267853   1.47940775   0.202565429   0   752.976754   0   624.254183   0.00979172849   0.190785106   985.22328
10.1501   8.71329009e+33   1.11429117   3.45412898e+14   -0.634347115   1.47977467   0.202301799   0   753.499532   0   624.53772   0.00977441999   0.190548954   985.101074
10.1551   8.67343468e+33   1.11541542   3.4494938e+14   -0.634426392   1.48014115   0.202037725   0   754.023473   0   624.821989   0.00975709572   0.19031237   984.978869
10.1601   8.63363447e+33   1.11653926   3.44485111e+14   -0.634505682   1.48050719   0.201773188   0   754.548611   0   625.107011   0.00973975461   0.190075339   984.856656
10.1651   8.59388959e+33   1.11766269   3.44020062e+14   -0.634584986   1.4808728   0.201508173   0   755.074979   0   625.392805   0.00972239558   0.189837846   984.734431
10.1701   8.55420018e+33   1.11878571   3.43554204e+14   -0.634664304   1.48123796   0.201242664   0   755.60261   0   625.679391   0.0097050176   0.189599878   984.612186
10.1751   8.51456636e+33   1.11990831   3.43087509e+14   -0.634743635   1.48160268   0.200976644   0   756.131537   0   625.966786   0.00968761965   0.189361418   984.489916
10.1801   8.47498829e+33   1.12103049   3.4261995e+14   -0.634822979   1.48196694   0.200710096   0   756.661793   0   626.255012   0.00967020071   0.189122453   984.367614
10.1851   8.43546609e+33   1.12215223   3.42151508e+14   -0.634902336   1.48233076   0.200443011   0   757.1934   0   626.544081   0.0096527601   0.188882973   984.245277
10.1901   8.39599991e+33   1.12327354   3.41682291e+14   -0.634981707   1.48269411   0.200175451   0   757.726234   0   626.833928   0.0096353019   0.188643033   984.122934
10.1951   8.35658988e+33   1.12439441   3.41212316e+14   -0.63506109   1.48305701   0.199907423   0   758.26028   0   627.124545   0.00961782672   0.188402641   984.00059
10.2001   8.31723613e+33   1.12551483   3.40741551e+14   -0.635140487   1.48341945   0.199638911   0   758.795572   0   627.415953   0.00960033341   0.188161781   983.878239
10.2051   8.27793879e+33   1.1266348   3.40269965e+14   -0.635219896   1.48378142   0.199369896   0   759.332147   0   627.708174   0.00958282085   0.187920436   983.755873
10.2101   8.23869799e+33   1.12775432   3.39797528e+14   -0.635299318   1.48414292   0.199100361   0   759.87004   0   628.001229   0.00956528792   0.187678591   983.633486
10.2151   8.19951389e+33   1.12887337   3.3932421e+14   -0.635378753   1.48450395   0.198830288   0   760.409286   0   628.295137   0.00954773354   0.187436231   983.511072
10.2201   8.16038661e+33   1.12999196   3.38849981e+14   -0.635458201   1.4848645   0.198559662   0   760.949921   0   628.58992   0.00953015661   0.187193339   983.388624
10.2251   8.12131631e+33   1.13111007   3.38374849e+14   -0.635537661   1.48522458   0.198288485   0   761.491934   0   628.885574   0.00951255751   0.18694992   983.266145
10.2301   8.08230312e+33   1.13222771   3.37898933e+14   -0.635617133   1.48558417   0.198016826   0   762.035193   0   629.182029   0.00949494058   0.186706034   983.143667
10.2351   8.04334718e+33   1.13334486   3.37422213e+14   -0.635696618   1.48594328   0.197744674   0   762.57972   0   629.479298   0.00947730516   0.186461672   983.021186
10.2401   8.00444862e+33   1.13446153   3.36944657e+14   -0.635776115   1.4863019   0.197472008   0   763.125554   0   629.777403   0.00945965002   0.186216814   982.898696
10.2451   7.96560758e+33   1.1355777   3.3646623e+14   -0.635855624   1.48666003   0.197198811   0   763.672733   0   630.076369   0.00944197398   0.185971445   982.776188
10.2501   7.92682419e+33   1.13669338   3.359869e+14   -0.635935145   1.48701766   0.196925064   0   764.221295   0   630.376216   0.00942427584   0.185725548   982.653656
10.2551   7.88809861e+33   1.13780854   3.35506637e+14   -0.636014678   1.48737479   0.196650748   0   764.771277   0   630.676968   0.00940655445   0.185479105   982.531092
10.2601   7.84943099e+33   1.1389232   3.35025408e+14   -0.636094223   1.48773143   0.196375845   0   765.322715   0   630.978645   0.00938880871   0.185232101   982.408492
10.2651   7.81082146e+33   1.14003734   3.34543309e+14   -0.63617378   1.48808756   0.19610041   0   765.875502   0   631.281191   0.00937104216   0.184984584   982.285879
10.2701   7.77227017e+33   1.14115097   3.34060388e+14   -0.636253348   1.48844317   0.19582447   0   766.429582   0   631.584578   0.00935325656   0.184736579   982.163268
10.2751   7.73377725e+33   1.14226406   3.33576608e+14   -0.636332928   1.48879828   0.195548004   0   766.984999   0   631.888831   0.00933545059   0.184488067   982.04065
10.2801   7.69534285e+33   1.14337662   3.33091934e+14   -0.63641252   1.48915287   0.195270992   0   767.541794   0   632.193973   0.00931762296   0.184239028   981.918019
10.2851   7.6569671e+33   1.14448864   3.32606331e+14   -0.636492123   1.48950695   0.194993413   0   768.100007   0   632.50003   0.00929977242   0.183989446   981.795365
10.2901   7.61865015e+33   1.14560012   3.32119764e+14   -0.636571737   1.4898605   0.194715247   0   768.659679   0   632.807026   0.0092818977   0.183739301   981.672682
