r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   A   Z_eq   Z   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
11.7392031   1.8874866e+21   1.40000445   16276.1594   -0.648405799   1.54371493   9.91261314e-12   56   56   26   26   4.60228467e-12   0   0
11.7392812   1.86120089e+21   1.40000445   16049.6157   -0.648406972   1.54370934   9.77605661e-12   56   56   26   26   4.53888343e-12   0   0
11.7393594   1.83528151e+21   1.40000445   15826.2297   -0.648408145   1.54370376   9.64140346e-12   56   56   26   26   4.47636589e-12   0   0
11.7394375   1.80972334e+21   1.40000445   15605.9572   -0.648409319   1.54369817   9.50862712e-12   56   56   26   26   4.41471973e-12   0   0
11.7395156   1.78452135e+21   1.40000445   15388.7549   -0.648410492   1.54369259   9.37770138e-12   56   56   26   26   4.35393278e-12   0   0
11.7395937   1.75967056e+21   1.40000445   15174.5798   -0.648411665   1.543687   9.24860041e-12   56   56   26   26   4.29399305e-12   0   0
11.7396719   1.73516608e+21   1.40000445   14963.3897   -0.648412838   1.54368142   9.12129874e-12   56   56   26   26   4.2348887e-12   0   0
11.73975   1.71100306e+21   1.40000445   14755.1429   -0.648414011   1.54367583   8.99577126e-12   56   56   26   26   4.17660808e-12   0   0
11.7398281   1.68717675e+21   1.40000445   14549.7983   -0.648415184   1.54367025   8.87199318e-12   56   56   26   26   4.11913969e-12   0   0
11.7399063   1.66368244e+21   1.40000445   14347.3155   -0.648416357   1.54366466   8.7499401e-12   56   56   26   26   4.06247219e-12   0   0
11.7399844   1.6405155e+21   1.40000445   14147.6544   -0.64841753   1.54365908   8.62958794e-12   56   56   26   26   4.0065944e-12   0   0
11.7400625   1.61767137e+21   1.40000445   13950.7758   -0.648418702   1.54365349   8.51091295e-12   56   56   26   26   3.9514953e-12   0   0
11.7401406   1.59514554e+21   1.40000445   13756.6407   -0.648419875   1.54364791   8.39389173e-12   56   56   26   26   3.89716402e-12   0   0
11.7402188   1.57293357e+21   1.40000445   13565.2108   -0.648421048   1.54364232   8.2785012e-12   56   56   26   26   3.84358984e-12   0   0
11.7402969   1.55103107e+21   1.40000445   13376.4484   -0.648422221   1.54363674   8.16471858e-12   56   56   26   26   3.7907622e-12   0   0
11.740375   1.52943374e+21   1.40000445   13190.3164   -0.648423394   1.54363116   8.05252146e-12   56   56   26   26   3.73867068e-12   0   0
11.7404531   1.50813731e+21   1.40000445   13006.7779   -0.648424567   1.54362557   7.94188769e-12   56   56   26   26   3.687305e-12   0   0
11.7405313   1.48713758e+21   1.40000445   12825.7967   -0.64842574   1.54361999   7.83279546e-12   56   56   26   26   3.63665503e-12   0   0
11.7406094   1.46643042e+21   1.40000445   12647.3373   -0.648426913   1.5436144   7.72522326e-12   56   56   26   26   3.5867108e-12   0   0
11.7406875   1.44601174e+21   1.40000445   12471.3643   -0.648428085   1.54360882   7.61914987e-12   56   56   26   26   3.53746244e-12   0   0
11.7407656   1.42587752e+21   1.40000445   12297.8432   -0.648429258   1.54360324   7.51455439e-12   56   56   26   26   3.48890025e-12   0   0
11.7408437   1.40602378e+21   1.40000445   12126.7396   -0.648430431   1.54359765   7.41141618e-12   56   56   26   26   3.44101465e-12   0   0
11.7409219   1.38644663e+21   1.40000445   11958.0199   -0.648431604   1.54359207   7.30971491e-12   56   56   26   26   3.39379621e-12   0   0
11.741   1.36714219e+21   1.40000445   11791.6508   -0.648432776   1.54358649   7.20943054e-12   56   56   26   26   3.34723561e-12   0   0
11.7410781   1.34810667e+21   1.40000445   11627.5994   -0.648433949   1.5435809   7.11054329e-12   56   56   26   26   3.30132367e-12   0   0
11.7411562   1.32933631e+21   1.40000445   11465.8335   -0.648435122   1.54357532   7.01303367e-12   56   56   26   26   3.25605135e-12   0   0
11.7412344   1.31082741e+21   1.40000445   11306.3212   -0.648436294   1.54356974   6.91688246e-12   56   56   26   26   3.21140971e-12   0   0
11.7413125   1.29257633e+21   1.40000445   11149.031   -0.648437467   1.54356415   6.8220707e-12   56   56   26   26   3.16738997e-12   0   0
11.7413906   1.27457947e+21   1.40000445   10993.9319   -0.64843864   1.54355857   6.72857971e-12   56   56   26   26   3.12398344e-12   0   0
11.7414687   1.25683328e+21   1.40000445   10840.9934   -0.648439812   1.54355299   6.63639106e-12   56   56   26   26   3.08118156e-12   0   0
11.7415469   1.23933427e+21   1.40000445   10690.1852   -0.648440985   1.54354741   6.54548659e-12   56   56   26   26   3.03897592e-12   0   0
11.741625   1.222079e+21   1.40000445   10541.4778   -0.648442157   1.54354182   6.45584837e-12   56   56   26   26   2.99735817e-12   0   0
11.7417031   1.20506405e+21   1.40000445   10394.8417   -0.64844333   1.54353624   6.36745875e-12   56   56   26   26   2.95632013e-12   0   0
11.7417813   1.18828608e+21   1.40000445   10250.2482   -0.648444502   1.54353066   6.2803003e-12   56   56   26   26   2.91585371e-12   0   0
11.7418594   1.17174178e+21   1.40000445   10107.6686   -0.648445675   1.54352508   6.19435586e-12   56   56   26   26   2.87595093e-12   0   0
11.7419375   1.1554279e+21   1.40000445   9967.07493   -0.648446848   1.5435195   6.10960848e-12   56   56   26   26   2.83660394e-12   0   0
11.7420156   1.13934122e+21   1.40000445   9828.43946   -0.64844802   1.54351391   6.02604147e-12   56   56   26   26   2.79780497e-12   0   0
11.7420938   1.12347858e+21   1.40000445   9691.73488   -0.648449192   1.54350833   5.94363836e-12   56   56   26   26   2.75954638e-12   0   0
11.7421719   1.10783684e+21   1.40000445   9556.93426   -0.648450365   1.54350275   5.86238293e-12   56   56   26   26   2.72182065e-12   0   0
11.74225   1.09241293e+21   1.40000445   9424.01103   -0.648451537   1.54349717   5.78225916e-12   56   56   26   26   2.68462033e-12   0   0
11.7423281   1.07720381e+21   1.40000445   9292.93902   -0.64845271   1.54349159   5.70325127e-12   56   56   26   26   2.64793809e-12   0   0
11.7424063   1.06220648e+21   1.40000445   9163.69241   -0.648453882   1.54348601   5.6253437e-12   56   56   26   26   2.61176672e-12   0   0
11.7424844   1.047418e+21   1.40000445   9036.24573   -0.648455055   1.54348043   5.5485211e-12   56   56   26   26   2.57609908e-12   0   0
11.7425625   1.03283545e+21   1.40000445   8910.57389   -0.648456227   1.54347484   5.47276833e-12   56   56   26   26   2.54092816e-12   0   0
11.7426406   1.01845595e+21   1.40000445   8786.65213   -0.648457399   1.54346926   5.39807049e-12   56   56   26   26   2.50624701e-12   0   0
11.7427187   1.00427668e+21   1.40000445   8664.45605   -0.648458572   1.54346368   5.32441285e-12   56   56   26   26   2.47204882e-12   0   0
11.7427969   9.90294843e+20   1.40000445   8543.96158   -0.648459744   1.5434581   5.25178092e-12   56   56   26   26   2.43832685e-12   0   0
11.742875   9.7650769e+20   1.40000445   8425.14499   -0.648460916   1.54345252   5.18016038e-12   56   56   26   26   2.40507446e-12   0   0
11.7429531   9.62912504e+20   1.40000445   8307.98289   -0.648462088   1.54344694   5.10953713e-12   56   56   26   26   2.3722851e-12   0   0
11.7430312   9.49506609e+20   1.40000445   8192.45219   -0.648463261   1.54344136   5.03989728e-12   56   56   26   26   2.33995231e-12   0   0
11.7431094   9.36287366e+20   1.40000445   8078.53017   -0.648464433   1.54343578   4.97122709e-12   56   56   26   26   2.30806972e-12   0   0
11.7431875   9.23252173e+20   1.40000445   7966.19437   -0.648465605   1.5434302   4.90351306e-12   56   56   26   26   2.27663107e-12   0   0
11.7432656   9.10398463e+20   1.40000445   7855.4227   -0.648466777   1.54342462   4.83674186e-12   56   56   26   26   2.24563015e-12   0   0
11.7433437   8.97723707e+20   1.40000445   7746.19333   -0.64846795   1.54341904   4.77090032e-12   56   56   26   26   2.21506086e-12   0   0
11.7434219   8.8522541e+20   1.40000445   7638.48476   -0.648469122   1.54341346   4.70597551e-12   56   56   26   26   2.1849172e-12   0   0
11.7435   8.72901112e+20   1.40000445   7532.27579   -0.648470294   1.54340788   4.64195462e-12   56   56   26   26   2.15519322e-12   0   0
11.7435781   8.60748387e+20   1.40000445   7427.54552   -0.648471466   1.5434023   4.57882506e-12   56   56   26   26   2.12588306e-12   0   0
11.7436563   8.48764844e+20   1.40000445   7324.27332   -0.648472638   1.54339672   4.51657441e-12   56   56   26   26   2.09698097e-12   0   0
11.7437344   8.36948124e+20   1.40000445   7222.43886   -0.64847381   1.54339114   4.4551904e-12   56   56   26   26   2.06848126e-12   0   0
11.7438125   8.25295901e+20   1.40000445   7122.02212   -0.648474982   1.54338556   4.39466096e-12   56   56   26   26   2.0403783e-12   0   0
11.7438906   8.13805884e+20   1.40000445   7023.00331   -0.648476154   1.54337999   4.33497418e-12   56   56   26   26   2.01266658e-12   0   0
11.7439688   8.0247581e+20   1.40000445   6925.36295   -0.648477326   1.54337441   4.2761183e-12   56   56   26   26   1.98534064e-12   0   0
11.7440469   7.91303451e+20   1.40000445   6829.08183   -0.648478498   1.54336883   4.21808174e-12   56   56   26   26   1.95839509e-12   0   0
11.744125   7.80286607e+20   1.40000445   6734.141   -0.64847967   1.54336325   4.16085309e-12   56   56   26   26   1.93182465e-12   0   0
11.7442031   7.69423113e+20   1.40000445   6640.52177   -0.648480842   1.54335767   4.10442107e-12   56   56   26   26   1.90562407e-12   0   0
11.7442813   7.58710829e+20   1.40000445   6548.20572   -0.648482014   1.54335209   4.04877459e-12   56   56   26   26   1.8797882e-12   0   0
11.7443594   7.4814765e+20   1.40000445   6457.17469   -0.648483186   1.54334651   3.9939027e-12   56   56   26   26   1.85431197e-12   0   0
11.7444375   7.37731496e+20   1.40000445   6367.41076   -0.648484358   1.54334094   3.93979459e-12   56   56   26   26   1.82919035e-12   0   0
11.7445156   7.27460318e+20   1.40000445   6278.89628   -0.64848553   1.54333536   3.88643963e-12   56   56   26   26   1.8044184e-12   0   0
11.7445937   7.17332097e+20   1.40000445   6191.61383   -0.648486702   1.54332978   3.83382731e-12   56   56   26   26   1.77999125e-12   0   0
11.7446719   7.07344839e+20   1.40000445   6105.54623   -0.648487874   1.5433242   3.78194729e-12   56   56   26   26   1.7559041e-12   0   0
11.74475   6.97496581e+20   1.40000445   6020.67656   -0.648489046   1.54331862   3.73078935e-12   56   56   26   26   1.7321522e-12   0   0
11.7448281   6.87785385e+20   1.40000445   5936.98811   -0.648490218   1.54331305   3.68034344e-12   56   56   26   26   1.70873088e-12   0   0
11.7449062   6.78209341e+20   1.40000445   5854.46444   -0.64849139   1.54330747   3.63059963e-12   56   56   26   26   1.68563554e-12   0   0
11.7449844   6.68766566e+20   1.40000445   5773.08929   -0.648492561   1.54330189   3.58154813e-12   56   56   26   26   1.66286163e-12   0   0
11.7450625   6.59455202e+20   1.40000445   5692.84667   -0.648493733   1.54329631   3.5331793e-12   56   56   26   26   1.64040467e-12   0   0
11.7451406   6.50273419e+20   1.40000445   5613.7208   -0.648494905   1.54329074   3.48548362e-12   56   56   26   26   1.61826025e-12   0   0
11.7452187   6.41219411e+20   1.40000445   5535.69611   -0.648496077   1.54328516   3.43845172e-12   56   56   26   26   1.59642401e-12   0   0
11.7452969   6.32291398e+20   1.40000445   5458.75725   -0.648497248   1.54327958   3.39207434e-12   56   56   26   26   1.57489166e-12   0   0
11.745375   6.23487623e+20   1.40000445   5382.88909   -0.64849842   1.54327401   3.34634236e-12   56   56   26   26   1.55365895e-12   0   0
11.7454531   6.14806356e+20   1.40000445   5308.07672   -0.648499592   1.54326843   3.30124678e-12   56   56   26   26   1.53272172e-12   0   0
11.7455313   6.0624589e+20   1.40000445   5234.30542   -0.648500764   1.54326285   3.25677875e-12   56   56   26   26   1.51207585e-12   0   0
11.7456094   5.97804542e+20   1.40000445   5161.56069   -0.648501935   1.54325728   3.21292951e-12   56   56   26   26   1.49171727e-12   0   0
11.7456875   5.89480651e+20   1.40000445   5089.82822   -0.648503107   1.5432517   3.16969045e-12   56   56   26   26   1.47164199e-12   0   0
11.7457656   5.81272583e+20   1.40000445   5019.0939   -0.648504279   1.54324612   3.12705305e-12   56   56   26   26   1.45184606e-12   0   0
11.7458438   5.73178722e+20   1.40000445   4949.34383   -0.64850545   1.54324055   3.08500895e-12   56   56   26   26   1.43232558e-12   0   0
11.7459219   5.65197478e+20   1.40000445   4880.5643   -0.648506622   1.54323497   3.04354986e-12   56   56   26   26   1.41307672e-12   0   0
11.746   5.57327282e+20   1.40000445   4812.74178   -0.648507793   1.54322939   3.00266765e-12   56   56   26   26   1.39409569e-12   0   0
11.7460781   5.49566586e+20   1.40000445   4745.86293   -0.648508965   1.54322382   2.96235426e-12   56   56   26   26   1.37537877e-12   0   0
11.7461563   5.41913866e+20   1.40000445   4679.91462   -0.648510137   1.54321824   2.92260179e-12   56   56   26   26   1.35692226e-12   0   0
11.7462344   5.34367618e+20   1.40000445   4614.88388   -0.648511308   1.54321267   2.88340241e-12   56   56   26   26   1.33872255e-12   0   0
11.7463125   5.26926357e+20   1.40000445   4550.75792   -0.64851248   1.54320709   2.84474842e-12   56   56   26   26   1.32077605e-12   0   0
11.7463906   5.19588621e+20   1.40000445   4487.52413   -0.648513651   1.54320152   2.80663221e-12   56   56   26   26   1.30307924e-12   0   0
11.7464688   5.12352969e+20   1.40000445   4425.1701   -0.648514823   1.54319594   2.7690463e-12   56   56   26   26   1.28562864e-12   0   0
11.7465469   5.05217978e+20   1.40000445   4363.68356   -0.648515994   1.54319037   2.73198331e-12   56   56   26   26   1.26842082e-12   0   0
11.746625   4.98182246e+20   1.40000445   4303.05243   -0.648517165   1.54318479   2.69543593e-12   56   56   26   26   1.2514524e-12   0   0
11.7467031   4.91244391e+20   1.40000445   4243.26479   -0.648518337   1.54317922   2.65939701e-12   56   56   26   26   1.23472004e-12   0   0
11.7467812   4.84403048e+20   1.40000445   4184.3089   -0.648519508   1.54317364   2.62385944e-12   56   56   26   26   1.21822045e-12   0   0
11.7468594   4.77656875e+20   1.40000445   4126.17316   -0.64852068   1.54316807   2.58881624e-12   56   56   26   26   1.2019504e-12   0   0
11.7469375   4.71004545e+20   1.40000445   4068.84615   -0.648521851   1.54316249   2.55426054e-12   56   56   26   26   1.18590668e-12   0   0
11.7470156   4.64444751e+20   1.40000445   4012.31662   -0.648523022   1.54315692   2.52018554e-12   56   56   26   26   1.17008614e-12   0   0
11.7470937   4.57976205e+20   1.40000445   3956.57344   -0.648524194   1.54315134   2.48658453e-12   56   56   26   26   1.15448568e-12   0   0
11.7471719   4.51597635e+20   1.40000445   3901.60567   -0.648525365   1.54314577   2.45345094e-12   56   56   26   26   1.13910222e-12   0   0
11.74725   4.45307789e+20   1.40000445   3847.4025   -0.648526536   1.5431402   2.42077823e-12   56   56   26   26   1.12393275e-12   0   0
11.7473281   4.3910543e+20   1.40000445   3793.95329   -0.648527708   1.54313462   2.38855999e-12   56   56   26   26   1.10897428e-12   0   0
11.7474062   4.32989341e+20   1.40000445   3741.24754   -0.648528879   1.54312905   2.3567899e-12   56   56   26   26   1.09422388e-12   0   0
11.7474844   4.26958319e+20   1.40000445   3689.27489   -0.64853005   1.54312347   2.3254617e-12   56   56   26   26   1.07967865e-12   0   0
11.7475625   4.21011181e+20   1.40000445   3638.02513   -0.648531221   1.5431179   2.29456926e-12   56   56   26   26   1.06533573e-12   0   0
11.7476406   4.15146758e+20   1.40000445   3587.4882   -0.648532393   1.54311233   2.26410649e-12   56   56   26   26   1.0511923e-12   0   0
11.7477188   4.09363897e+20   1.40000445   3537.65416   -0.648533564   1.54310675   2.23406741e-12   56   56   26   26   1.03724558e-12   0   0
11.7477969   4.03661465e+20   1.40000445   3488.51322   -0.648534735   1.54310118   2.20444613e-12   56   56   26   26   1.02349284e-12   0   0
11.747875   3.98038339e+20   1.40000445   3440.05575   -0.648535906   1.54309561   2.17523682e-12   56   56   26   26   1.00993138e-12   0   0
11.7479531   3.92493416e+20   1.40000445   3392.27221   -0.648537077   1.54309003   2.14643375e-12   56   56   26   26   9.96558526e-13   0   0
11.7480313   3.87025608e+20   1.40000445   3345.15322   -0.648538248   1.54308446   2.11803126e-12   56   56   26   26   9.83371655e-13   0   0
11.7481094   3.81633839e+20   1.40000445   3298.68953   -0.648539419   1.54307889   2.09002377e-12   56   56   26   26   9.70368178e-13   0   0
11.7481875   3.76317052e+20   1.40000445   3252.87201   -0.648540591   1.54307331   2.06240578e-12   56   56   26   26   9.57545541e-13   0   0
11.7482656   3.71074203e+20   1.40000445   3207.69167   -0.648541762   1.54306774   2.03517187e-12   56   56   26   26   9.44901225e-13   0   0
11.7483438   3.65904261e+20   1.40000445   3163.13963   -0.648542933   1.54306217   2.00831669e-12   56   56   26   26   9.32432749e-13   0   0
11.7484219   3.60806212e+20   1.40000445   3119.20715   -0.648544104   1.5430566   1.98183497e-12   56   56   26   26   9.20137663e-13   0   0
11.7485   3.55779055e+20   1.40000445   3075.88559   -0.648545275   1.54305102   1.9557215e-12   56   56   26   26   9.08013553e-13   0   0
11.7485781   3.50821802e+20   1.40000445   3033.16646   -0.648546446   1.54304545   1.92997116e-12   56   56   26   26   8.96058039e-13   0   0
11.7486562   3.45933481e+20   1.40000445   2991.04135   -0.648547617   1.54303988   1.90457889e-12   56   56   26   26   8.84268773e-13   0   0
11.7487344   3.41113132e+20   1.40000445   2949.50201   -0.648548788   1.54303431   1.87953972e-12   56   56   26   26   8.72643439e-13   0   0
11.7488125   3.36359808e+20   1.40000445   2908.54028   -0.648549959   1.54302874   1.85484871e-12   56   56   26   26   8.61179757e-13   0   0
11.7488906   3.31672577e+20   1.40000445   2868.14811   -0.64855113   1.54302317   1.83050102e-12   56   56   26   26   8.49875475e-13   0   0
11.7489687   3.27050518e+20   1.40000445   2828.31757   -0.6485523   1.54301759   1.80649188e-12   56   56   26   26   8.38728374e-13   0   0
11.7490469   3.22492723e+20   1.40000445   2789.04085   -0.648553471   1.54301202   1.78281657e-12   56   56   26   26   8.27736266e-13   0   0
11.749125   3.17998299e+20   1.40000445   2750.31024   -0.648554642   1.54300645   1.75947044e-12   56   56   26   26   8.16896992e-13   0   0
11.7492031   3.13566363e+20   1.40000445   2712.11813   -0.648555813   1.54300088   1.73644892e-12   56   56   26   26   8.06208426e-13   0   0
11.7492812   3.09196045e+20   1.40000445   2674.45702   -0.648556984   1.54299531   1.71374747e-12   56   56   26   26   7.95668468e-13   0   0
11.7493594   3.04886488e+20   1.40000445   2637.31953   -0.648558155   1.54298974   1.69136165e-12   56   56   26   26   7.85275052e-13   0   0
11.7494375   3.00636845e+20   1.40000445   2600.69837   -0.648559326   1.54298417   1.66928706e-12   56   56   26   26   7.75026135e-13   0   0
11.7495156   2.96446283e+20   1.40000445   2564.58634   -0.648560496   1.5429786   1.64751937e-12   56   56   26   26   7.64919707e-13   0   0
11.7495938   2.92313979e+20   1.40000445   2528.97636   -0.648561667   1.54297302   1.62605431e-12   56   56   26   26   7.54953785e-13   0   0
11.7496719   2.88239123e+20   1.40000445   2493.86145   -0.648562838   1.54296745   1.60488766e-12   56   56   26   26   7.45126412e-13   0   0
11.74975   2.84220914e+20   1.40000445   2459.2347   -0.648564009   1.54296188   1.58401527e-12   56   56   26   26   7.35435659e-13   0   0
11.7498281   2.80258565e+20   1.40000445   2425.08933   -0.648565179   1.54295631   1.56343304e-12   56   56   26   26   7.25879626e-13   0   0
11.7499063   2.76351297e+20   1.40000445   2391.41863   -0.64856635   1.54295074   1.54313694e-12   56   56   26   26   7.16456437e-13   0   0
11.7499844   2.72498344e+20   1.40000445   2358.216   -0.648567521   1.54294517   1.52312299e-12   56   56   26   26   7.07164243e-13   0   0
11.7500625   2.6869895e+20   1.40000445   2325.47493   -0.648568691   1.5429396   1.50338724e-12   56   56   26   26   6.98001221e-13   0   0
11.7501406   2.6495237e+20   1.40000445   2293.18898   -0.648569862   1.54293403   1.48392585e-12   56   56   26   26   6.88965572e-13   0   0
11.7502188   2.61257869e+20   1.40000445   2261.35182   -0.648571033   1.54292846   1.46473498e-12   56   56   26   26   6.80055524e-13   0   0
11.7502969   2.57614722e+20   1.40000445   2229.95722   -0.648572203   1.54292289   1.44581086e-12   56   56   26   26   6.71269329e-13   0   0
11.750375   2.54022213e+20   1.40000445   2198.999   -0.648573374   1.54291732   1.4271498e-12   56   56   26   26   6.62605263e-13   0   0
11.7504531   2.50479639e+20   1.40000445   2168.4711   -0.648574544   1.54291176   1.40874812e-12   56   56   26   26   6.54061626e-13   0   0
11.7505312   2.46986305e+20   1.40000445   2138.36752   -0.648575715   1.54290619   1.39060222e-12   56   56   26   26   6.45636743e-13   0   0
11.7506094   2.43541525e+20   1.40000445   2108.68236   -0.648576886   1.54290062   1.37270853e-12   56   56   26   26   6.3732896e-13   0   0
11.7506875   2.40144623e+20   1.40000445   2079.40981   -0.648578056   1.54289505   1.35506355e-12   56   56   26   26   6.29136648e-13   0   0
11.7507656   2.36794934e+20   1.40000445   2050.5441   -0.648579227   1.54288948   1.33766382e-12   56   56   26   26   6.210582e-13   0   0
11.7508437   2.334918e+20   1.40000445   2022.07959   -0.648580397   1.54288391   1.32050591e-12   56   56   26   26   6.13092032e-13   0   0
11.7509219   2.30234573e+20   1.40000445   1994.0107   -0.648581568   1.54287834   1.30358648e-12   56   56   26   26   6.0523658e-13   0   0
11.751   2.27022615e+20   1.40000445   1966.3319   -0.648582738   1.54287277   1.2869022e-12   56   56   26   26   5.97490305e-13   0   0
11.7510781   2.23855295e+20   1.40000445   1939.03779   -0.648583908   1.5428672   1.27044979e-12   56   56   26   26   5.89851687e-13   0   0
11.7511562   2.20731994e+20   1.40000445   1912.123   -0.648585079   1.54286164   1.25422603e-12   56   56   26   26   5.82319227e-13   0   0
11.7512344   2.17652097e+20   1.40000445   1885.58225   -0.648586249   1.54285607   1.23822774e-12   56   56   26   26   5.7489145e-13   0   0
11.7513125   2.14615001e+20   1.40000445   1859.41035   -0.64858742   1.5428505   1.22245178e-12   56   56   26   26   5.67566897e-13   0   0
11.7513906   2.11620111e+20   1.40000445   1833.60216   -0.64858859   1.54284493   1.20689506e-12   56   56   26   26   5.60344133e-13   0   0
11.7514688   2.0866684e+20   1.40000445   1808.15261   -0.64858976   1.54283936   1.19155452e-12   56   56   26   26   5.53221742e-13   0   0
11.7515469   2.05754608e+20   1.40000445   1783.05673   -0.648590931   1.5428338   1.17642717e-12   56   56   26   26   5.46198327e-13   0   0
11.751625   2.02882844e+20   1.40000445   1758.30958   -0.648592101   1.54282823   1.16151002e-12   56   56   26   26   5.3927251e-13   0   0
11.7517031   2.00050985e+20   1.40000445   1733.90631   -0.648593271   1.54282266   1.14680017e-12   56   56   26   26   5.32442935e-13   0   0
11.7517813   1.97258477e+20   1.40000445   1709.84215   -0.648594442   1.54281709   1.13229472e-12   56   56   26   26   5.25708261e-13   0   0
11.7518594   1.94504771e+20   1.40000445   1686.11237   -0.648595612   1.54281152   1.11799082e-12   56   56   26   26   5.19067169e-13   0   0
11.7519375   1.91789328e+20   1.40000445   1662.71232   -0.648596782   1.54280596   1.10388569e-12   56   56   26   26   5.12518356e-13   0   0
11.7520156   1.89111615e+20   1.40000445   1639.63741   -0.648597952   1.54280039   1.08997654e-12   56   56   26   26   5.06060539e-13   0   0
11.7520938   1.86471108e+20   1.40000445   1616.88313   -0.648599122   1.54279482   1.07626066e-12   56   56   26   26   4.99692451e-13   0   0
11.7521719   1.83867289e+20   1.40000445   1594.445   -0.648600293   1.54278926   1.06273536e-12   56   56   26   26   4.93412845e-13   0   0
11.75225   1.81299648e+20   1.40000445   1572.31863   -0.648601463   1.54278369   1.04939798e-12   56   56   26   26   4.8722049e-13   0   0
11.7523281   1.78767681e+20   1.40000445   1550.49969   -0.648602633   1.54277812   1.03624591e-12   56   56   26   26   4.81114171e-13   0   0
11.7524062   1.76270892e+20   1.40000445   1528.9839   -0.648603803   1.54277256   1.02327657e-12   56   56   26   26   4.75092693e-13   0   0
11.7524844   1.73808792e+20   1.40000445   1507.76704   -0.648604973   1.54276699   1.01048742e-12   56   56   26   26   4.69154873e-13   0   0
11.7525625   1.71380898e+20   1.40000445   1486.84495   -0.648606143   1.54276142   9.97875954e-13   56   56   26   26   4.6329955e-13   0   0
11.7526406   1.68986735e+20   1.40000445   1466.21353   -0.648607313   1.54275586   9.85439701e-13   56   56   26   26   4.57525575e-13   0   0
11.7527187   1.66625833e+20   1.40000445   1445.86874   -0.648608483   1.54275029   9.73176222e-13   56   56   26   26   4.51831817e-13   0   0
11.7527969   1.64297729e+20   1.40000445   1425.80659   -0.648609654   1.54274473   9.61083114e-13   56   56   26   26   4.4621716e-13   0   0
11.752875   1.62001968e+20   1.40000445   1406.02315   -0.648610824   1.54273916   9.49158008e-13   56   56   26   26   4.40680503e-13   0   0
11.7529531   1.59738099e+20   1.40000445   1386.51454   -0.648611994   1.54273359   9.37398566e-13   56   56   26   26   4.35220763e-13   0   0
11.7530312   1.5750568e+20   1.40000445   1367.27695   -0.648613164   1.54272803   9.25802485e-13   56   56   26   26   4.29836868e-13   0   0
11.7531094   1.55304271e+20   1.40000445   1348.3066   -0.648614334   1.54272246   9.14367492e-13   56   56   26   26   4.24527764e-13   0   0
11.7531875   1.53133443e+20   1.40000445   1329.59977   -0.648615503   1.5427169   9.03091347e-13   56   56   26   26   4.19292411e-13   0   0
11.7532656   1.5099277e+20   1.40000445   1311.1528   -0.648616673   1.54271133   8.9197184e-13   56   56   26   26   4.14129783e-13   0   0
11.7533438   1.48881833e+20   1.40000445   1292.96207   -0.648617843   1.54270577   8.81006794e-13   56   56   26   26   4.09038868e-13   0   0
11.7534219   1.46800217e+20   1.40000445   1275.02403   -0.648619013   1.5427002   8.70194058e-13   56   56   26   26   4.0401867e-13   0   0
11.7535   1.44747516e+20   1.40000445   1257.33515   -0.648620183   1.54269464   8.59531517e-13   56   56   26   26   3.99068204e-13   0   0
11.7535781   1.42723327e+20   1.40000445   1239.89197   -0.648621353   1.54268907   8.49017079e-13   56   56   26   26   3.94186501e-13   0   0
11.7536563   1.40727253e+20   1.40000445   1222.69108   -0.648622523   1.54268351   8.38648687e-13   56   56   26   26   3.89372605e-13   0   0
11.7537344   1.38758904e+20   1.40000445   1205.72911   -0.648623693   1.54267794   8.28424309e-13   56   56   26   26   3.84625572e-13   0   0
11.7538125   1.36817893e+20   1.40000445   1189.00272   -0.648624863   1.54267238   8.18341941e-13   56   56   26   26   3.79944473e-13   0   0
11.7538906   1.34903842e+20   1.40000445   1172.50866   -0.648626032   1.54266681   8.0839961e-13   56   56   26   26   3.7532839e-13   0   0
11.7539688   1.33016374e+20   1.40000445   1156.24367   -0.648627202   1.54266125   7.98595367e-13   56   56   26   26   3.7077642e-13   0   0
11.7540469   1.31155121e+20   1.40000445   1140.20459   -0.648628372   1.54265569   7.88927293e-13   56   56   26   26   3.66287672e-13   0   0
11.754125   1.29319718e+20   1.40000445   1124.38827   -0.648629542   1.54265012   7.79393494e-13   56   56   26   26   3.61861265e-13   0   0
11.7542031   1.27509805e+20   1.40000445   1108.79161   -0.648630711   1.54264456   7.69992103e-13   56   56   26   26   3.57496333e-13   0   0
11.7542813   1.25725027e+20   1.40000445   1093.41155   -0.648631881   1.54263899   7.60721278e-13   56   56   26   26   3.53192022e-13   0   0
11.7543594   1.23965036e+20   1.40000445   1078.24509   -0.648633051   1.54263343   7.51579205e-13   56   56   26   26   3.48947488e-13   0   0
11.7544375   1.22229487e+20   1.40000445   1063.28926   -0.64863422   1.54262787   7.42564093e-13   56   56   26   26   3.447619e-13   0   0
11.7545156   1.2051804e+20   1.40000445   1048.54112   -0.64863539   1.5426223   7.33674176e-13   56   56   26   26   3.40634439e-13   0   0
11.7545937   1.18830359e+20   1.40000445   1033.99779   -0.64863656   1.54261674   7.24907714e-13   56   56   26   26   3.36564296e-13   0   0
